Project_ID,Employee_ID,Similarity_Score,Rank,Department,Years_Experience,Location_Employee,Client_Name,Location_Project,Status,Required_Skills,Location_Match,Experience_Level,Similarity_Category,Recommendation_Strength
P374,E608,0.2241170881544116,3,AI Research,5.4,Pune,"Ross, Gray and Lopez",Delhi,Closed,"Penetration Testing, Agile Project Management, TensorFlow",False,Mid-Level,Low,Fair
P374,E904,0.2238878069055743,4,Cloud Engineering,11.5,Mumbai,"Ross, Gray and Lopez",Delhi,Closed,"Penetration Testing, Agile Project Management, TensorFlow",False,Senior,Low,Fair
P374,E789,0.21991350158476855,5,Data Science,12.0,Chennai,"Ross, Gray and Lopez",Delhi,Closed,"Penetration Testing, Agile Project Management, TensorFlow",False,Expert,Low,Fair
P330,E1032,0.31704856206331133,1,AI Research,12.3,Delhi,Hughes-Church,Pune,Open,"Data Lake Implementation, Cybersecurity, GraphQL API Development",False,Expert,Medium,Fair
P330,E1085,0.28093646946423917,2,Full Stack Dev,6.2,Pune,Hughes-Church,Pune,Open,"Data Lake Implementation, Cybersecurity, GraphQL API Development",True,Mid-Level,Low,Fair
P330,E423,0.25163774193708127,3,Full Stack Dev,10.1,Mumbai,Hughes-Church,Pune,Open,"Data Lake Implementation, Cybersecurity, GraphQL API Development",False,Senior,Low,Fair
P330,E716,0.24847326883755838,4,Cloud Engineering,12.2,Pune,Hughes-Church,Pune,Open,"Data Lake Implementation, Cybersecurity, GraphQL API Development",True,Expert,Low,Fair
P330,E1000,0.23759280545426736,5,Full Stack Dev,13.5,Chennai,Hughes-Church,Pune,Open,"Data Lake Implementation, Cybersecurity, GraphQL API Development",False,Expert,Low,Fair
P336,E184,0.31983832168408466,1,Data Science,6.6,Mumbai,"Lee, Berry and Li",Delhi,Closed,"NoSQL Database Management, SQL, Data Quality Management",False,Mid-Level,Medium,Fair
P336,E330,0.3136130479179045,2,Cloud Engineering,13.3,Delhi,"Lee, Berry and Li",Delhi,Closed,"NoSQL Database Management, SQL, Data Quality Management",True,Expert,Medium,Fair
P336,E704,0.3058566134997368,3,AI Research,4.0,Mumbai,"Lee, Berry and Li",Delhi,Closed,"NoSQL Database Management, SQL, Data Quality Management",False,Mid-Level,Medium,Fair
P336,E476,0.26075246951595643,4,DevOps,13.7,Chennai,"Lee, Berry and Li",Delhi,Closed,"NoSQL Database Management, SQL, Data Quality Management",False,Expert,Low,Fair
P336,E347,0.26046368925946495,5,Cybersecurity,8.2,Mumbai,"Lee, Berry and Li",Delhi,Closed,"NoSQL Database Management, SQL, Data Quality Management",False,Senior,Low,Fair
P310,E878,0.20185314914732086,1,AI Research,9.6,Mumbai,Dawson and Sons,Mumbai,Closed,"Data Engineering, Edge Computing, Container Orchestration",True,Senior,Low,Fair
P310,E492,0.19384002812577167,2,Data Science,9.9,Delhi,Dawson and Sons,Mumbai,Closed,"Data Engineering, Edge Computing, Container Orchestration",False,Senior,Low,Fair
P310,E609,0.1833788736171717,3,Cloud Engineering,10.5,Pune,Dawson and Sons,Mumbai,Closed,"Data Engineering, Edge Computing, Container Orchestration",False,Senior,Low,Fair
P310,E569,0.18173137554278443,4,Cloud Engineering,5.5,Pune,Dawson and Sons,Mumbai,Closed,"Data Engineering, Edge Computing, Container Orchestration",False,Mid-Level,Low,Fair
P310,E613,0.1530770587851438,5,DevOps,12.3,Pune,Dawson and Sons,Mumbai,Closed,"Data Engineering, Edge Computing, Container Orchestration",False,Expert,Low,Fair
P363,E138,0.3219905925065904,1,Data Science,7.4,Chennai,"Banks, Johnson and Branch",Mumbai,Open,"GraphQL, Incident Response, REST APIs",False,Senior,Medium,Fair
P363,E895,0.28304882997387876,2,AI Research,5.8,Delhi,"Banks, Johnson and Branch",Mumbai,Open,"GraphQL, Incident Response, REST APIs",False,Mid-Level,Low,Fair
P363,E1091,0.2721313013878175,3,Cloud Engineering,13.3,Mumbai,"Banks, Johnson and Branch",Mumbai,Open,"GraphQL, Incident Response, REST APIs",True,Expert,Low,Fair
P363,E195,0.2651953136945782,4,Cloud Engineering,4.6,Pune,"Banks, Johnson and Branch",Mumbai,Open,"GraphQL, Incident Response, REST APIs",False,Mid-Level,Low,Fair
P363,E235,0.25610013837821505,5,DevOps,5.9,Chennai,"Banks, Johnson and Branch",Mumbai,Open,"GraphQL, Incident Response, REST APIs",False,Mid-Level,Low,Fair
